"campaign","observer","site","transect","species","intercept_cm"
"2017","ahb","Lagoon 1",3,"Psammocora contigua",12
"2017","ahb","Lagoon 1",3,"Psammocora contigua",20
"2017","ahb","Lagoon 1",3,"Psammocora contigua",15
"2017","ahb","Lagoon 1",3,"Favites halicora",10
"2017","ahb","Lagoon 1",3,"soft",11
"2017","ahb","Lagoon 1",4,"Dipsastraea pallida",8
"2017","ahb","Lagoon 1",4,"Goniastrea retiformis",21
"2017","ahb","Lagoon 1",4,"Goniastrea retiformis",14
"2017","ahb","Lagoon 1",4,"Goniastrea favulus",3
"2017","ahb","Lagoon 1",4,"Dipsastraea lizardensis",19
"2017","ahb","Lagoon 1",4,"Coscinaraea columna",20
"2017","ahb","Lagoon 1",4,"Coscinaraea columna",24
"2017","ahb","Lagoon 1",4,"Echinopora lamellosa",30
"2017","ahb","Lagoon 1",4,"Porites lutea",35
"2017","ahb","Lagoon 1",5,"Platygyra daedalea",5
"2017","ahb","Lagoon 1",5,"Porites cylindrica",36
"2017","ahb","Lagoon 1",5,"Porites cylindrica",12
"2017","ahb","Lagoon 1",5,"Porites lobata",5
"2017","ahb","Lagoon 1",5,"Goniastrea retiformis",11
"2017","ahb","Lagoon 1",5,"Goniastrea retiformis",8
"2017","ahb","Lagoon 1",5,"Goniastrea retiformis",4
"2017","ahb","Lagoon 1",5,"Porites lutea",6
"2017","ahb","Lagoon 1",5,"Porites lutea",15
"2017","ahb","Lagoon 1",5,"Porites lutea",4
"2017","ahb","Lagoon 1",6,"Porites cylindrica",14
"2017","ahb","Lagoon 1",6,"Porites lobata",3
"2017","ahb","Lagoon 1",6,"Goniastrea retiformis",13
"2017","ahb","Lagoon 1",6,"Porites lutea",2
"2017","ahb","Lagoon 1",6,"Lobophyllia recta",8
"2017","ahb","Lagoon 1",6,"Lobophyllia recta",6
"2017","ahb","Lagoon 1",6,"Goniastrea favulus",6
"2017","ahb","Lagoon 2",1,"soft",10
"2017","ahb","Lagoon 2",1,"soft",12
"2017","ahb","Lagoon 2",1,"soft",14
"2017","ahb","Lagoon 2",1,"soft",10
"2017","ahb","Lagoon 2",1,"Galaxea fascicularis",3
"2017","ahb","Lagoon 2",1,"Leptastrae transversa",11
"2017","ahb","Lagoon 2",1,"Isopora pallida",13
"2017","ahb","Lagoon 2",2,"soft",24
"2017","ahb","Lagoon 2",2,"soft",19
"2017","ahb","Lagoon 2",2,"soft",32
"2017","ahb","Lagoon 2",2,"soft",26
"2017","ahb","Lagoon 2",2,"soft",13
"2017","ahb","Lagoon 2",2,"soft",5
"2017","ahb","Lagoon 2",2,"soft",8
"2017","ahb","Lagoon 2",2,"soft",21
"2017","ahb","Lagoon 2",2,"Isopora pallida",11
"2017","ahb","Lagoon 2",2,"Isopora pallida",4
"2017","ahb","Lagoon 2",2,"Dipsastraea lizardensis",19
"2017","ahb","Lagoon 2",2,"Porites lutea",10
"2017","md","Lagoon 2",3,"Pocillopora damicornis",5
"2017","md","Lagoon 2",3,"Pocillopora damicornis",10
"2017","md","Lagoon 2",3,"Porites massive",40
"2017","md","Lagoon 2",3,"Porites massive",5
"2017","md","Lagoon 2",3,"Porites massive",5
"2017","md","Lagoon 2",3,"Psammocora digitata",5
"2017","ahb","Lagoon 2",3,"soft",42
"2017","ahb","Lagoon 2",3,"soft",10
"2017","ahb","Lagoon 2",3,"soft",17
"2017","ahb","Lagoon 2",3,"Isopora pallida",6
"2017","ahb","Lagoon 2",3,"Porites lutea",21
"2017","ahb","Lagoon 2",3,"Montipora efflorescens",13
"2017","ahb","Lagoon 2",3,"Cyphastrea microphthalma",5
"2017","ahb","Lagoon 2",3,"Goniastrea edwardsi",5
"2017","ahb","Lagoon 2",4,"soft",7
"2017","ahb","Lagoon 2",4,"soft",5
"2017","ahb","Lagoon 2",4,"soft",6
"2017","ahb","Lagoon 2",4,"soft",10
"2017","ahb","Lagoon 2",4,"soft",12
"2017","ahb","Lagoon 2",4,"soft",4
"2017","ahb","Lagoon 2",4,"Isopora pallida",3
"2017","ahb","Lagoon 2",4,"Isopora pallida",6
"2017","ahb","Lagoon 2",4,"Isopora pallida",4
"2017","ahb","Lagoon 2",4,"Porites lutea",22
"2017","ahb","Lagoon 2",5,"soft",10
"2017","ahb","Lagoon 2",5,"soft",8
"2017","ahb","Lagoon 2",5,"Porites lutea",11
"2017","ahb","Lagoon 2",6,"soft",8
"2017","ahb","Lagoon 2",6,"Goniastrea stelligera",12
"2017","ahb","Lagoon 2",6,"Goniastrea pectinata",11
"2017","md","Lagoon 2",7,"Pocillopora damicornis",10
"2017","md","Lagoon 2",7,"Porites massive",5
"2017","md","Lagoon 2",7,"Porites massive",20
"2017","md","Lagoon 2",7,"soft",5
"2017","md","Lagoon 2",8,"Pocillopora damicornis",15
"2017","md","Lagoon 2",8,"Porites massive",40
"2017","md","Lagoon 2",8,"Porites massive",10
"2017","md","Lagoon 2",8,"Porites massive",20
"2017","md","Lagoon 2",8,"soft",5
"2017","ahb","Lizard Head",1,"Pocillopora damicornis",11
"2017","ahb","Lizard Head",1,"Porites lutea",3
"2017","ahb","Lizard Head",1,"Pocillopora verrucosa",8
"2017","ahb","Lizard Head",2,"Pocillopora damicornis",8
"2017","ahb","Lizard Head",2,"other_sessile",11
"2017","ahb","Lizard Head",2,"Platygyra lamellina",9
"2017","ahb","Lizard Head",3,"Pocillopora verrucosa",6
"2017","ahb","Lizard Head",3,"other_sessile",10
"2017","ahb","Lizard Head",4,"Leptastrea inaequalis",7
"2017","ahb","Lizard Head",4,"Astrea curta",3
"2017","ahb","Lizard Head",5,"Favites valenciennesi",13
"2017","ahb","No Mans Land",1,"Favites abdita",34
"2017","ahb","No Mans Land",1,"Goniastrea retiformis",2
"2017","ahb","No Mans Land",1,"Goniastrea retiformis",6
"2017","ahb","No Mans Land",1,"Pocillopora eydouxi",7
"2017","ahb","No Mans Land",2,"Favites pentagona",7
"2017","ahb","No Mans Land",2,"Favites pentagona",4
"2017","ahb","No Mans Land",2,"Hydnophora microconos",8
"2017","ahb","No Mans Land",2,"Acanthastrea echinata",10
"2017","ahb","No Mans Land",3,"Cyphastrea microphthalma",11
"2017","ahb","No Mans Land",3,"Favites abdita",11
"2017","ahb","No Mans Land",4,"Pocillopora eydouxi",10
"2017","ahb","No Mans Land",4,"Dipsastraea pallida",21
"2017","ahb","No Mans Land",5,"Pocillopora eydouxi",11
"2017","ahb","No Mans Land",5,"Platygyra sinensis",8
"2017","ahb","No Mans Land",6,"Pocillopora eydouxi",24
"2017","ahb","No Mans Land",6,"Porites lobata",5
"2017","ahb","North of Paradise",1,"Pocillopora meandrina",12
"2017","ahb","North of Paradise",2,"Porites lutea",6
"2017","ahb","North of Paradise",2,"Pocillopora meandrina",26
"2017","ahb","North of Paradise",3,"Pocillopora meandrina",21
"2017","ahb","North of Paradise",3,"Platygyra pini",3
"2017","ahb","North of Paradise",3,"Dipsastraea truncatus",7
"2017","ahb","North of Paradise",3,"Favites halicora",5
"2017","ahb","North of Paradise",3,"Hydnophora microconos",3
"2017","ahb","North of Paradise",4,"Montipora efflorescens",19
"2017","ahb","North of Paradise",4,"Montipora efflorescens",16
"2017","ahb","North of Paradise",4,"Dipsastraea pallida",2
"2017","ahb","North of Paradise",4,"Favites pentagona",8
"2017","ahb","North of Paradise",4,"Goniastrea favulus",14
"2017","ahb","North of Paradise",5,"Porites lutea",13
"2017","ahb","North of Paradise",5,"Acanthastrea echinata",8
"2017","ahb","North of Paradise",6,"Porites lutea",5
"2017","ahb","North of Paradise",6,"Porites lutea",11
"2017","ahb","North Reef",1,"Pocillopora eydouxi",10
"2017","ahb","North Reef",1,"Pocillopora verrucosa",16
"2017","ahb","North Reef",2,"Pocillopora eydouxi",11
"2017","ahb","North Reef",2,"Pocillopora eydouxi",13
"2017","ahb","North Reef",2,"Pocillopora eydouxi",28
"2017","ahb","North Reef",2,"Leptastrea transversa",8
"2017","ahb","North Reef",2,"Pocillopora damicornis",6
"2017","ahb","North Reef",3,"Pocillopora verrucosa",10
"2017","ahb","North Reef",3,"Cyphastrea microphthalma",4
"2017","ahb","North Reef",3,"Porites lutea",18
"2017","ahb","North Reef",4,"Pocillopora verrucosa",7
"2017","ahb","North Reef",4,"Porites lutea",7
"2017","ahb","North Reef",5,"Pocillopora eydouxi",8
"2017","ahb","North Reef",5,"Leptastrea transversa",10
"2017","ahb","North Reef",5,"Porites lutea",10
"2017","ahb","North Reef",5,"Porites lutea",5
"2017","ahb","North Reef",5,"Favites pentagona",5
"2017","ahb","Mermaid Cove",1,"Pocillopora damicornis",15
"2017","ahb","Mermaid Cove",2,"soft",12
"2017","ahb","Mermaid Cove",3,"soft",6
"2017","ahb","Mermaid Cove",3,"Lobophyllia recta",4
"2017","ahb","Mermaid Cove",3,"Pocillopora eydouxi",10
"2017","ahb","Mermaid Cove",4,"soft",3
"2017","ahb","Mermaid Cove",4,"Montipora millepora",3
"2017","ahb","Mermaid Cove",4,"Porites lobata",6
"2017","ahb","Mermaid Cove",5,"Pocillopora verrucosa",5
"2017","ahb","Mermaid Cove",5,"Goniastrea retiformis",8
"2017","ahb","Mermaid Cove",5,"Goniastrea retiformis",2
"2017","ahb","Mermaid Cove",5,"Platygyra lamellina",9
"2017","ahb","Mermaid Cove",6,"soft",10
"2017","ahb","Mermaid Cove",6,"Seriatopora hystrix",4
"2017","ahb","Mermaid Cove",6,"Diploastrea heliopora",5
"2017","ahb","Osprey",1,"soft",222
"2017","ahb","Osprey",1,"soft",30
"2017","ahb","Osprey",2,"soft",110
"2017","ahb","Osprey",2,"Porites lutea",55
"2017","ahb","Osprey",3,"soft",22
"2017","ahb","Osprey",3,"soft",40
"2017","ahb","Osprey",3,"soft",30
"2017","ahb","Osprey",3,"soft",60
"2017","ahb","Osprey",3,"Porites lutea",58
"2017","ahb","Osprey",3,"Diploastrea heliopora",28
"2017","ahb","Osprey",4,"soft",45
"2017","ahb","Osprey",5,"soft",5
"2017","ahb","Osprey",5,"Porites lutea",8
"2017","ahb","Osprey",5,"Porites lutea",12
"2017","ahb","Osprey",6,"soft",23
"2017","ahb","Osprey",6,"soft",33
"2017","ahb","Osprey",6,"soft",18
"2017","ahb","Osprey",6,"soft",14
"2017","ahb","Osprey",6,"Platygyra sinensis",12
"2017","ahb","Resort",1,"Porites lutea",10
"2017","ahb","Resort",1,"Porites lutea",110
"2017","ahb","Resort",1,"Porites lutea",11
"2017","ahb","Resort",1,"Porites lutea",12
"2017","ahb","Resort",1,"Porites lutea",16
"2017","ahb","Resort",1,"Porites lutea",45
"2017","ahb","Resort",1,"Porites lutea",30
"2017","ahb","Resort",1,"Porites lutea",10
"2017","ahb","Resort",1,"Porites lutea",22
"2017","ahb","Resort",1,"soft",26
"2017","ahb","Resort",1,"soft",24
"2017","ahb","Resort",1,"soft",28
"2017","ahb","Resort",1,"soft",79
"2017","ahb","Resort",1,"Lobophyllia recta",12
"2017","ahb","Resort",1,"soft",12
"2017","ahb","Resort",2,"Porites lutea",120
"2017","ahb","Resort",2,"Porites lutea",30
"2017","ahb","Resort",2,"Porites lutea",55
"2017","ahb","Resort",2,"Porites lutea",70
"2017","ahb","Resort",2,"Porites lutea",120
"2017","ahb","Resort",2,"Porites lutea",12
"2017","ahb","Resort",2,"soft",60
"2017","ahb","Resort",2,"soft",65
"2017","ahb","Resort",2,"Acropora selago",13
"2017","ahb","Resort",2,"Acropora nasuta",10
"2017","ahb","Resort",3,"soft",45
"2017","ahb","Resort",3,"soft",37
"2017","ahb","Resort",3,"soft",16
"2017","ahb","Resort",3,"soft",35
"2017","ahb","Resort",3,"soft",310
"2017","ahb","Resort",3,"soft",40
"2017","ahb","Resort",3,"soft",22
"2017","ahb","Resort",4,"Porites lutea",75
"2017","ahb","Resort",4,"Porites lutea",82
"2017","ahb","Resort",4,"Porites lutea",12
"2017","ahb","Resort",4,"Porites lutea",26
"2017","ahb","Resort",4,"Porites lutea",24
"2017","ahb","Resort",4,"Porites lutea",65
"2017","ahb","Resort",4,"soft",60
"2017","ahb","Resort",4,"soft",24
"2017","ahb","Resort",4,"soft",8
"2017","ahb","Resort",5,"Porites lutea",18
"2017","ahb","Resort",5,"Porites lutea",110
"2017","ahb","Resort",5,"Porites lutea",15
"2017","ahb","Resort",5,"Porites lutea",60
"2017","ahb","Resort",5,"soft",24
"2017","ahb","Resort",5,"soft",10
"2017","ahb","Resort",5,"soft",240
"2017","ahb","Resort",5,"soft",25
"2017","ahb","Resort",5,"soft",30
"2017","ahb","Resort",5,"soft",120
"2017","ahb","Resort",5,"Acropora nasuta",18
"2017","ahb","Resort",5,"Dipsastraea pallida",3
"2017","ahb","Resort",6,"soft",42
"2017","ahb","Resort",6,"soft",7
"2017","ahb","Resort",6,"soft",210
"2017","ahb","Resort",6,"soft",70
"2017","ahb","Resort",6,"soft",21
"2017","ahb","Resort",6,"Porites lutea",72
"2017","ahb","Resort",6,"Porites lutea",25
"2017","ahb","Resort",6,"Porites lutea",19
"2017","ahb","Resort",6,"Porites lutea",50
"2017","ahb","Resort",6,"Porites rus",12
"2017","ahb","South Island",1,"Pocillopora verrucosa",12
"2017","ahb","South Island",2,"Pavona varians",11
"2017","ahb","South Island",2,"Pocillopora verrucosa",10
"2017","ahb","South Island",2,"other_sessile",5
"2017","ahb","South Island",2,"other_sessile",16
"2017","ahb","South Island",3,"Pocillopora verrucosa",22
"2017","ahb","South Island",4,"Montipora foveolata",15
"2017","ahb","South Island",4,"Montipora foveolata",4
"2017","ahb","South Island",4,"Pocillopora damicornis",5
"2017","ahb","South Island",4,"Astrea curta",4
"2017","ahb","South Island",5,"Pocillopora damicornis",2
"2017","ahb","South Island",5,"Pocillopora eydouxi",11
"2017","ahb","Southeast",1,"Dipsastraea truncatus",9
"2017","ahb","Southeast",1,"Montipora monasteriata",7
"2017","ahb","Southeast",1,"Leptastrea transversa",9
"2017","ahb","Southeast",1,"Favites pentagona",5
"2017","ahb","Southeast",2,"Leptoria phrygia",13
"2017","ahb","Southeast",2,"Dipsastraea pallida",8
"2017","ahb","Southeast",3,"Favites pentagona",8
"2017","ahb","Southeast",3,"Hydnophora microconos",9
"2017","ahb","Southeast",3,"soft",76
"2017","ahb","Southeast",4,"soft",5
"2017","ahb","Southeast",4,"Lobophyllia recta",15
"2017","ahb","Southeast",5,"Platygyra verweyi",7
"2017","ahb","Southeast",6,"Pocillopora damicornis",8
"2017","ahb","Trimodal",1,"Leptastrea transversa",18
"2017","ahb","Trimodal",1,"Platygyra daedalea",5
"2017","ahb","Trimodal",2,"coral",0
"2017","ahb","Trimodal",3,"Goniastrea favulus",8
"2017","ahb","Trimodal",3,"Platygyra pini",6
"2017","ahb","Trimodal",4,"Acropora hyacinthus",11
"2017","ahb","Trimodal",4,"Leptoria phrygia",6
"2017","ahb","Trimodal",5,"Porites lobata",6
"2017","ahb","Trimodal",5,"Hydnophora microconos",8
"2017","ahb","Trimodal",6,"Pocillopora damicornis",13
"2017","ahb","Trimodal",6,"Platygyra lamellina",18
"2017","ahb","Trimodal",6,"soft",16
"2017","md","Turtle Beach",1,"Echinopora lamellosa",10
"2017","md","Turtle Beach",1,"Montipora hispida",30
"2017","md","Turtle Beach",1,"Montipora hispida",40
"2017","md","Turtle Beach",1,"Montipora hispida",80
"2017","md","Turtle Beach",1,"Montipora hispida",40
"2017","md","Turtle Beach",1,"Montipora hispida",70
"2017","md","Turtle Beach",1,"Montipora hispida",15
"2017","md","Turtle Beach",1,"Montipora hispida",25
"2017","md","Turtle Beach",1,"Montipora hispida",30
"2017","md","Turtle Beach",1,"soft",5
"2017","md","Turtle Beach",2,"Coeloseris mayeri",10
"2017","md","Turtle Beach",2,"Montipora hispida",10
"2017","md","Turtle Beach",2,"Montipora hispida",10
"2017","md","Turtle Beach",2,"Montipora hispida",40
"2017","md","Turtle Beach",2,"Montipora hispida",10
"2017","md","Turtle Beach",2,"Montipora hispida",30
"2017","md","Turtle Beach",2,"Montipora hispida",110
"2017","md","Turtle Beach",2,"Montipora hispida",60
"2017","md","Turtle Beach",2,"Montipora hispida",200
"2017","md","Turtle Beach",2,"Montipora hispida",70
"2017","md","Turtle Beach",2,"Montipora hispida",20
"2017","md","Turtle Beach",2,"Montipora hispida",55
"2017","md","Turtle Beach",2,"Montipora hispida",45
"2017","md","Turtle Beach",2,"Pocillopora damicornis",10
"2017","md","Turtle Beach",2,"Lobophyllia recta",20
"2017","md","Turtle Beach",3,"Coeloseris mayeri",40
"2017","md","Turtle Beach",3,"Coeloseris mayeri",20
"2017","md","Turtle Beach",3,"Coeloseris mayeri",10
"2017","md","Turtle Beach",3,"Coeloseris mayeri",30
"2017","md","Turtle Beach",3,"Montipora hispida",10
"2017","md","Turtle Beach",3,"Montipora hispida",5
"2017","md","Turtle Beach",3,"Montipora hispida",5
"2017","md","Turtle Beach",3,"Montipora hispida",80
"2017","md","Turtle Beach",3,"Montipora hispida",40
"2017","md","Turtle Beach",3,"Montipora hispida",70
"2017","md","Turtle Beach",3,"Montipora hispida",15
"2017","md","Turtle Beach",3,"Montipora hispida",25
"2017","md","Turtle Beach",3,"Montipora hispida",30
"2017","md","Turtle Beach",3,"Pavona venosa",5
"2017","md","Turtle Beach",3,"Pavona venosa",5
"2017","ahb","Turtle Beach",4,"Montipora hispida",70
"2017","ahb","Turtle Beach",4,"Montipora hispida",14
"2017","ahb","Turtle Beach",4,"Montipora hispida",65
"2017","ahb","Turtle Beach",4,"Montipora hispida",25
"2017","ahb","Turtle Beach",4,"Montipora hispida",25
"2017","ahb","Turtle Beach",4,"Montipora hispida",6
"2017","ahb","Turtle Beach",4,"Montipora hispida",14
"2017","ahb","Turtle Beach",4,"Montipora hispida",38
"2017","ahb","Turtle Beach",4,"Montipora hispida",22
"2017","ahb","Turtle Beach",4,"Montipora hispida",8
"2017","ahb","Turtle Beach",4,"Montipora hispida",25
"2017","ahb","Turtle Beach",4,"Montipora hispida",6
"2017","ahb","Turtle Beach",4,"Montipora hispida",52
"2017","ahb","Turtle Beach",4,"Montipora hispida",16
"2017","ahb","Turtle Beach",4,"Montipora hispida",81
"2017","ahb","Turtle Beach",4,"Montipora hispida",44
"2017","ahb","Turtle Beach",4,"Montipora hispida",60
"2017","ahb","Turtle Beach",4,"Montipora hispida",28
"2017","ahb","Turtle Beach",5,"Montipora hispida",25
"2017","ahb","Turtle Beach",5,"Montipora hispida",32
"2017","ahb","Turtle Beach",5,"Montipora hispida",13
"2017","ahb","Turtle Beach",5,"Montipora hispida",69
"2017","ahb","Turtle Beach",5,"Montipora hispida",163
"2017","ahb","Turtle Beach",5,"Montipora hispida",28
"2017","ahb","Turtle Beach",5,"Montipora hispida",17
"2017","ahb","Turtle Beach",5,"Montipora hispida",35
"2017","ahb","Turtle Beach",5,"Montipora hispida",10
"2017","ahb","Turtle Beach",5,"Montipora hispida",8
"2017","ahb","Turtle Beach",5,"Montipora hispida",7
"2017","ahb","Turtle Beach",5,"Montipora hispida",24
"2017","ahb","Turtle Beach",5,"Montipora hispida",12
"2017","ahb","Turtle Beach",5,"Montipora hispida",23
"2017","ahb","Turtle Beach",5,"Montipora hispida",20
"2017","ahb","Turtle Beach",5,"Montipora hispida",160
"2017","ahb","Turtle Beach",5,"Porites lutea",12
"2017","ahb","Turtle Beach",5,"Porites lutea",5
"2017","ahb","Turtle Beach",5,"Porites lutea",8
"2017","ahb","Turtle Beach",5,"soft",20
"2017","ahb","Turtle Beach",5,"soft",9
"2017","ahb","Turtle Beach",6,"Montipora hispida",45
"2017","ahb","Turtle Beach",6,"Montipora hispida",78
"2017","ahb","Turtle Beach",6,"Montipora hispida",29
"2017","ahb","Turtle Beach",6,"Montipora hispida",28
"2017","ahb","Turtle Beach",6,"Montipora hispida",10
"2017","ahb","Turtle Beach",6,"Montipora hispida",23
"2017","ahb","Turtle Beach",6,"Montipora hispida",11
"2017","ahb","Turtle Beach",6,"Montipora hispida",10
"2017","ahb","Turtle Beach",6,"Montipora hispida",8
"2017","ahb","Turtle Beach",6,"Montipora hispida",31
"2017","ahb","Turtle Beach",6,"Montipora hispida",105
"2017","ahb","Turtle Beach",6,"Montipora hispida",145
"2017","ahb","Turtle Beach",6,"Montipora hispida",16
"2017","ahb","Turtle Beach",6,"Montipora hispida",12
"2017","ahb","Turtle Beach",6,"Montipora hispida",25
"2017","ahb","Turtle Beach",6,"Montipora hispida",16
"2017","ahb","Turtle Beach",6,"soft",16
"2017","ahb","Turtle Beach",6,"soft",12
"2017","md","Vickies",1,"Porites massive",10
"2017","md","Vickies",1,"Porites massive",10
"2017","md","Vickies",1,"Porites massive",10
"2017","md","Vickies",1,"soft",10
"2017","md","Vickies",1,"soft",20
"2017","md","Vickies",1,"soft",10
"2017","md","Vickies",1,"soft",10
"2017","md","Vickies",1,"soft",20
"2017","md","Vickies",1,"soft",10
"2017","md","Vickies",1,"soft",40
"2017","md","Vickies",2,"Coeloseris mayeri",10
"2017","md","Vickies",2,"Coeloseris mayeri",20
"2017","md","Vickies",2,"Porites massive",10
"2017","md","Vickies",2,"soft",10
"2017","md","Vickies",2,"soft",50
"2017","md","Vickies",2,"soft",10
"2017","md","Vickies",2,"soft",10
"2017","md","Vickies",2,"soft",10
"2017","md","Vickies",2,"soft",20
"2017","md","Vickies",2,"Lobophyllia recta",10
"2017","md","Vickies",3,"Favites halicora",10
"2017","md","Vickies",3,"Goniastrea pectinata",10
"2017","md","Vickies",3,"Porites massive",10
"2017","md","Vickies",3,"Porites massive",15
"2017","md","Vickies",3,"Porites massive",5
"2017","md","Vickies",3,"Porites massive",5
"2017","md","Vickies",3,"Porites massive",10
"2017","md","Vickies",3,"Porites massive",5
"2017","md","Vickies",3,"soft",5
"2017","md","Vickies",3,"soft",5
"2017","md","Vickies",3,"soft",5
"2017","md","Vickies",3,"soft",20
"2017","md","Vickies",3,"soft",5
"2017","md","Vickies",3,"soft",5
"2017","md","Vickies",3,"soft",5
"2017","md","Vickies",3,"soft",10
"2017","ahb","Vickies",4,"Pocillopora verrucosa",15
"2017","ahb","Vickies",4,"Acropora nasuta",10
"2017","ahb","Vickies",4,"soft",13
"2017","ahb","Vickies",4,"soft",7
"2017","ahb","Vickies",4,"soft",5
"2017","ahb","Vickies",4,"soft",8
"2017","ahb","Vickies",4,"soft",7
"2017","ahb","Vickies",4,"soft",6
"2017","ahb","Vickies",4,"soft",5
"2017","ahb","Vickies",4,"soft",10
"2017","ahb","Vickies",4,"soft",7
"2017","ahb","Vickies",4,"soft",4
"2017","ahb","Vickies",4,"soft",8
